training,test
122.46548905690511,127.11474906921387
122.40773390452067,126.86076545715332
122.3709694925944,126.95201805114746
122.30132539113363,127.0007186126709
122.28058634440104,126.93461128234863
122.24582497914632,126.84884323120117
122.20988638559977,126.7900129699707
122.17786637624104,126.92025321960449
122.12430615743001,126.84322288513184
122.11564409891764,126.97244102478027
122.0832933807373,127.1822191619873
122.04397998809814,126.7743138885498
121.96456523895263,126.7601643371582
121.96197554270427,126.8999797821045
121.93269528706868,126.72082244873047
121.85547325134277,126.88318481445313
121.86659130096436,126.78490097045898
121.79507047017415,126.91978721618652
