training,test
140.3142479578654,152.10582611083984
140.1972999827067,151.97821533203125
140.11394673665365,152.3446713256836
140.1242744954427,151.98643417358397
140.13291795094807,152.02051803588867
140.05077162424723,152.21938781738282
140.03896503448487,151.7756768798828
139.99497533162435,152.60678741455078
139.96471809387208,152.21966934204102
139.9891092936198,152.317449798584
